time_iso,km_mark,rel_km,gnb_id,cell_id,pci,rsrp_dbm,sinr_db,direction,speed_kmh,rel_km0,pos_m,neighbor_pci_est,rsrp_neig_dbm_est,delta_rsrp_dbm_est,ho_true
2025-11-22 09:07:25.617971,965.7,0.0,,,1,-60.42,23.86,下行,0.04,0.0,0.0,,,,True
2025-11-22 09:07:26.652660,965.7,0.0,,,1,-60.35,24.16,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:07:27.672964,965.7,0.0,,,1,-60.23,23.78,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:07:29.698969,965.7,0.0,,,1,-60.44,24.05,下行,0.01,0.0,0.0,,,,False
2025-11-22 09:07:30.726626,965.7,0.0,,,1,-60.24,23.53,下行,0.05,0.0,0.0,,,,False
2025-11-22 09:07:31.743124,965.7,0.0,,,1,-59.94,23.93,下行,0.05,0.0,0.0,,,,False
2025-11-22 09:07:32.781641,965.7,0.0,,,1,-60.42,22.47,下行,0.05,0.0,0.0,,,,False
2025-11-22 09:07:33.803455,965.7,0.0,,,1,-60.53,23.13,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:07:34.826273,965.7,0.0,,,1,-60.32,23.5,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:07:35.847586,965.7,0.0,,,1,-60.65,22.36,下行,0.08,0.0,0.0,,,,False
2025-11-22 09:07:36.868904,965.7,0.0,,,1,-60.17,25.26,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:07:37.905135,965.7,0.0,,,1,-60.48,23.74,下行,0.01,0.0,0.0,,,,False
2025-11-22 09:07:38.927371,965.7,0.0,,,1,-60.41,23.84,下行,0.07,0.0,0.0,,,,False
2025-11-22 09:07:39.950283,965.7,0.0,,,1,-60.56,23.26,下行,0.12,0.0,0.0,,,,False
2025-11-22 09:07:40.973084,965.7,0.0,,,1,-60.56,23.92,下行,0.11,0.0,0.0,,,,False
2025-11-22 09:07:41.995972,965.7,0.0,,,1,-59.86,25.01,下行,0.13,0.0,0.0,,,,False
2025-11-22 09:07:43.054609,965.7,0.0,,,1,-60.18,24.45,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:07:44.086748,965.7,0.0,,,1,-60.63,23.7,下行,0.1,0.0,0.0,,,,False
2025-11-22 09:07:45.107501,965.7,0.0,,,1,-60.74,23.01,下行,0.09,0.0,0.0,,,,False
2025-11-22 09:07:46.130495,965.7,0.0,,,1,-60.25,24.24,下行,0.09,0.0,0.0,,,,False
2025-11-22 09:07:47.171274,965.7,0.0,,,1,-60.7,24.13,下行,0.05,0.0,0.0,,,,False
2025-11-22 09:07:49.218949,965.7,0.0,,,1,-60.66,22.97,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:07:50.241415,965.7,0.0,,,1,-60.4,23.97,下行,0.05,0.0,0.0,,,,False
2025-11-22 09:07:51.263219,965.7,0.0,,,1,-60.75,21.4,下行,0.08,0.0,0.0,,,,False
2025-11-22 09:07:52.285421,965.7,0.0,,,1,-60.95,22.53,下行,0.1,0.0,0.0,,,,False
2025-11-22 09:07:53.326204,965.7,0.0,,,1,-60.68,23.73,下行,0.09,0.0,0.0,,,,False
2025-11-22 09:07:54.348303,965.7,0.0,,,1,-60.86,22.74,下行,0.01,0.0,0.0,,,,False
2025-11-22 09:07:55.387377,965.7,0.0,,,1,-60.86,22.58,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:07:56.409378,965.7,0.0,,,1,-60.68,22.47,下行,0.06,0.0,0.0,,,,False
2025-11-22 09:07:57.432327,965.7,0.0,,,1,-60.69,23.62,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:07:58.486043,965.7,0.0,,,1,-60.69,23.34,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:07:59.493660,965.7,0.0,,,1,-60.58,24.12,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:08:00.514906,965.7,0.0,,,1,-60.55,23.5,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:08:01.550865,965.7,0.0,,,1,-60.35,23.7,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:08:02.572388,965.7,0.0,,,1,-60.82,22.28,下行,0.06,0.0,0.0,,,,False
2025-11-22 09:08:03.609673,965.7,0.0,,,1,-60.37,22.75,下行,0.01,0.0,0.0,,,,False
2025-11-22 09:08:04.646393,965.7,0.0,,,1,-60.57,23.27,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:08:05.668015,965.7,0.0,,,1,-60.58,23.47,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:08:06.690047,965.7,0.0,,,1,-60.84,23.01,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:08:07.726708,965.7,0.0,,,1,-60.39,24.45,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:08:08.795235,965.7,0.0,,,1,-60.54,23.83,下行,0.01,0.0,0.0,,,,False
2025-11-22 09:08:09.787664,965.7,0.0,,,1,-60.74,24.1,下行,0.05,0.0,0.0,,,,False
2025-11-22 09:08:10.791597,965.7,0.0,,,1,-60.73,22.6,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:08:11.813719,965.7,0.0,,,1,-60.72,21.83,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:08:12.864387,965.7,0.0,,,1,-60.66,23.78,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:08:14.891756,965.7,0.0,,,1,-60.79,21.95,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:08:15.921695,965.7,0.0,,,1,-60.5,23.32,下行,0.01,0.0,0.0,,,,False
2025-11-22 09:08:16.950321,965.7,0.0,,,1,-60.61,24.52,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:08:17.956951,965.7,0.0,,,1,-60.63,23.07,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:08:19.026128,965.7,0.0,,,1,-60.68,24.1,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:08:20.030262,965.7,0.0,,,1,-60.43,23.99,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:08:21.067014,965.7,0.0,,,1,-60.69,22.68,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:08:22.087779,965.7,0.0,,,1,-60.77,22.19,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:08:23.108646,965.7,0.0,,,1,-60.7,22.92,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:08:24.161210,965.7,0.0,,,1,-60.54,23.18,下行,0.05,0.0,0.0,,,,False
2025-11-22 09:08:25.215864,965.7,0.0,,,1,-60.78,22.15,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:08:26.204180,965.7,0.0,,,1,-60.62,21.61,下行,0.06,0.0,0.0,,,,False
2025-11-22 09:08:27.242684,965.7,0.0,,,1,-60.87,22.71,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:08:28.262015,965.7,0.0,,,1,-60.81,23.92,下行,0.05,0.0,0.0,,,,False
2025-11-22 09:08:29.317288,965.7,0.0,,,1,-60.72,23.77,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:08:30.339009,965.7,0.0,,,1,-60.75,23.35,下行,0.01,0.0,0.0,,,,False
2025-11-22 09:08:31.361395,965.7,0.0,,,1,-60.66,23.12,下行,0.09,0.0,0.0,,,,False
2025-11-22 09:08:32.383015,965.7,0.0,,,1,-60.51,22.6,下行,0.07,0.0,0.0,,,,False
2025-11-22 09:08:33.436036,965.7,0.0,,,1,-60.76,20.66,下行,0.06,0.0,0.0,,,,False
2025-11-22 09:08:35.465023,965.7,0.0,,,1,-60.74,22.11,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:08:37.493318,965.7,0.0,,,1,-60.73,23.53,下行,0.06,0.0,0.0,,,,False
2025-11-22 09:08:38.515798,965.7,0.0,,,1,-60.67,22.9,下行,0.02,0.0,0.0,,,,False
2025-11-22 09:08:39.568430,965.7,0.0,,,1,-60.65,23.57,下行,0.05,0.0,0.0,,,,False
2025-11-22 09:08:40.591531,965.7,0.0,,,1,-60.66,23.58,下行,0.01,0.0,0.0,,,,False
2025-11-22 09:08:41.613255,965.7,0.0,,,1,-60.76,22.13,下行,0.03,0.0,0.0,,,,False
2025-11-22 09:08:42.649598,965.7,0.0,,,1,-60.08,24.64,下行,0.04,0.0,0.0,,,,False
2025-11-22 09:08:43.671302,965.7,0.0,,,1,-60.38,22.94,下行,0.01,0.0,0.0,,,,False
2025-11-22 09:08:44.740039,965.7,0.0,,,1,-60.37,22.92,下行,0.08,0.0,0.0,,,,False
2025-11-22 09:08:45.746093,965.7,0.0,,,1,-59.93,25.31,下行,0.14,0.0,0.0,,,,False
2025-11-22 09:08:46.768479,965.7,0.0,,,1,-60.41,22.87,下行,0.06,0.0,0.0,,,,False
2025-11-22 09:08:47.791562,965.7,0.0,,,1,-61.42,22.15,下行,0.51,0.0,0.0,,,,False
2025-11-22 09:08:48.812419,965.7,0.0,,,1,-59.38,25.38,下行,1.52,0.0,0.0,,,,False
2025-11-22 09:08:49.865362,965.7,0.0,,,1,-59.34,29.29,下行,2.87,0.0,0.0,,,,False
2025-11-22 09:08:50.886314,965.7,0.0,,,1,-59.93,30.27,下行,4.21,0.0,0.0,,,,False
2025-11-22 09:08:51.909136,965.7,0.0,,,1,-58.34,29.63,下行,5.8,0.0,0.0,,,,False
2025-11-22 09:08:52.944361,965.7,0.0,,,1,-61.13,26.3,下行,7.05,0.0,0.0,,,,False
2025-11-22 09:08:53.961163,965.71,0.009999999999990905,,,1,-64.2,27.93,下行,8.72,0.009999999999990905,9.999999999990905,,,,False
2025-11-22 09:08:55.006534,965.71,0.009999999999990905,,,1,-59.51,28.85,下行,10.92,0.009999999999990905,9.999999999990905,,,,False
2025-11-22 09:08:56.060304,965.71,0.009999999999990905,,,1,-59.24,24.07,下行,12.36,0.009999999999990905,9.999999999990905,,,,False
2025-11-22 09:08:57.066061,965.72,0.01999999999998181,,,1,-57.35,27.74,下行,14.25,0.01999999999998181,19.99999999998181,,,,False
2025-11-22 09:08:58.088893,965.72,0.01999999999998181,,,1,-61.08,28.19,下行,15.72,0.01999999999998181,19.99999999998181,,,,False
2025-11-22 09:08:59.142530,965.73,0.02999999999997272,,,1,-59.09,27.15,下行,17.91,0.02999999999997272,29.99999999997272,,,,False
2025-11-22 09:09:00.165956,965.73,0.02999999999997272,,,1,-61.15,25.54,下行,19.88,0.02999999999997272,29.99999999997272,,,,False
2025-11-22 09:09:01.191193,965.74,0.03999999999996362,,,1,-59.94,27.86,下行,22.14,0.03999999999996362,39.99999999996362,,,,False
2025-11-22 09:09:02.213824,965.74,0.03999999999996362,,,1,-59.06,26.69,下行,23.59,0.03999999999996362,39.99999999996362,,,,False
2025-11-22 09:09:03.234820,965.75,0.04999999999995453,,,1,-59.99,27.74,下行,25.35,0.04999999999995453,49.99999999995453,,,,False
2025-11-22 09:09:05.277738,965.77,0.06999999999993634,,,1,-56.8,28.57,下行,28.58,0.06999999999993634,69.99999999993634,,,,False
2025-11-22 09:09:06.299011,965.77,0.06999999999993634,,,1,-60.43,26.29,下行,29.72,0.06999999999993634,69.99999999993634,,,,False
2025-11-22 09:09:08.312391,965.79,0.08999999999991815,,,1,-66.29,21.1,下行,31.73,0.08999999999991815,89.99999999991815,,,,False
2025-11-22 09:09:09.350223,965.8,0.09999999999990905,,,1,-70.12,15.24,下行,33.18,0.09999999999990905,99.99999999990905,,,,False
2025-11-22 09:09:10.372115,965.81,0.1099999999999,,,1,-73.61,13.64,下行,35.08,0.1099999999999,109.9999999999,,,,False
2025-11-22 09:09:11.394141,965.82,0.1200000000000045,,,1,-73.3,11.9,下行,37.15,0.1200000000000045,120.0000000000045,,,,False
2025-11-22 09:09:12.416533,965.83,0.1299999999999955,,,1,-74.0,11.8,下行,39.16,0.1299999999999955,129.9999999999955,,,,False
2025-11-22 09:09:13.453582,965.84,0.1399999999999864,,,1,-74.29,7.76,下行,40.82,0.1399999999999864,139.99999999998641,,,,False
2025-11-22 09:09:16.487789,965.88,0.17999999999995,,,1,-73.36,10.28,下行,46.79,0.17999999999995,179.99999999995,,,,False
2025-11-22 09:09:18.515051,965.91,0.2099999999999227,,,1,-78.35,8.7,下行,50.65,0.2099999999999227,209.9999999999227,,,,False
2025-11-22 09:09:19.537191,965.92,0.2199999999999136,,,1,-79.4,5.9,下行,52.38,0.2199999999999136,219.9999999999136,,,,False
2025-11-22 09:09:20.575599,965.94,0.2400000000000091,,,1,-74.2,9.03,下行,54.19,0.2400000000000091,240.0000000000091,,,,False
2025-11-22 09:09:21.599048,965.95,0.25,,,1,-70.46,16.23,下行,56.4,0.25,250.0,,,,False
2025-11-22 09:09:23.626670,965.98,0.2799999999999727,,,1,-70.15,12.52,下行,60.23,0.2799999999999727,279.9999999999727,,,,False
2025-11-22 09:09:24.647119,966.0,0.2999999999999545,,,1,-67.48,13.7,下行,61.85,0.2999999999999545,299.9999999999545,,,,False
2025-11-22 09:09:25.701700,966.02,0.3199999999999363,,,1,-74.86,8.88,下行,63.67,0.3199999999999363,319.9999999999363,,,,False
2025-11-22 09:09:26.722489,966.04,0.3399999999999181,,,1,-78.54,5.37,下行,64.84,0.3399999999999181,339.9999999999181,,,,False
2025-11-22 09:09:27.744490,966.06,0.3599999999999,,,1,-80.21,5.64,下行,66.13,0.3599999999999,359.9999999999,,,,False
2025-11-22 09:09:28.773964,966.08,0.3799999999999955,,,1,-70.91,15.03,下行,67.07,0.3799999999999955,379.9999999999955,,,,False
2025-11-22 09:09:29.820600,966.1,0.3999999999999773,,,1,-68.41,17.96,下行,67.56,0.3999999999999773,399.9999999999773,,,,False
2025-11-22 09:09:30.842472,966.12,0.4199999999999591,,,1,-63.47,21.34,下行,68.72,0.4199999999999591,419.9999999999591,,,,False
2025-11-22 09:09:31.863373,966.14,0.4399999999999409,,,1,-66.07,16.59,下行,69.41,0.4399999999999409,439.9999999999409,,,,False
2025-11-22 09:09:32.884922,966.15,0.4499999999999318,,,1,-61.79,21.85,下行,70.21,0.4499999999999318,449.9999999999318,,,,False
2025-11-22 09:09:33.907207,966.18,0.4799999999999045,,,1,-65.33,22.84,下行,70.8,0.4799999999999045,479.9999999999045,,,,False
2025-11-22 09:09:34.962837,966.2,0.5,,,1,-63.57,21.18,下行,71.36,0.5,500.0,,,,False
2025-11-22 09:09:35.985173,966.22,0.5199999999999818,,,1,-64.34,21.34,下行,71.67,0.5199999999999818,519.9999999999818,,,,False
2025-11-22 09:09:37.006421,966.24,0.5399999999999636,,,1,-64.04,18.11,下行,72.08,0.5399999999999636,539.9999999999636,,,,False
2025-11-22 09:09:38.028237,966.26,0.5599999999999454,,,1,-63.61,22.92,下行,72.31,0.5599999999999454,559.9999999999454,,,,False
2025-11-22 09:09:39.082016,966.28,0.5799999999999272,,,1,-63.55,21.8,下行,72.65,0.5799999999999272,579.9999999999272,,,,False
2025-11-22 09:09:40.104401,966.3,0.599999999999909,,,1,-62.87,25.14,下行,73.48,0.599999999999909,599.999999999909,,,,False
2025-11-22 09:09:42.117550,966.34,0.6399999999999864,,,1,-65.0,20.72,下行,76.53,0.6399999999999864,639.9999999999864,,,,False
2025-11-22 09:09:43.155216,966.36,0.6599999999999682,,,1,-64.92,23.53,下行,78.26,0.6599999999999682,659.9999999999682,,,,False
2025-11-22 09:09:44.176024,966.39,0.6899999999999409,,,1,-65.42,19.82,下行,80.17,0.6899999999999409,689.9999999999409,,,,False
2025-11-22 09:09:45.205990,966.41,0.7099999999999227,,,1,-67.82,21.24,下行,81.89,0.7099999999999227,709.9999999999227,,,,False
2025-11-22 09:09:46.251326,966.43,0.7299999999999045,,,1,-65.95,21.18,下行,83.45,0.7299999999999045,729.9999999999045,,,,False
2025-11-22 09:09:47.272235,966.46,0.7599999999999909,,,1,-68.54,20.89,下行,85.31,0.7599999999999909,759.9999999999909,,,,False
2025-11-22 09:09:48.294279,966.48,0.7799999999999727,,,1,-68.83,14.64,下行,86.87,0.7799999999999727,779.9999999999727,,,,False
2025-11-22 09:09:49.317664,966.51,0.8099999999999454,,,1,-69.46,15.64,下行,88.25,0.8099999999999454,809.9999999999454,,,,False
2025-11-22 09:09:50.353239,966.53,0.8299999999999272,,,1,-67.9,20.85,下行,89.5,0.8299999999999272,829.9999999999272,,,,False
2025-11-22 09:09:51.389866,966.56,0.8599999999999,,,1,-71.11,14.2,下行,91.59,0.8599999999999,859.9999999999,,,,False
2025-11-22 09:09:52.422359,966.58,0.8799999999999955,,,1,-71.76,12.76,下行,92.71,0.8799999999999955,879.9999999999955,,,,False
2025-11-22 09:09:53.449870,966.61,0.9099999999999682,,,1,-72.05,13.55,下行,94.01,0.9099999999999682,909.9999999999682,,,,False
2025-11-22 09:09:54.472762,966.64,0.9399999999999409,,,1,-73.23,16.14,下行,95.61,0.9399999999999409,939.9999999999409,,,,False
2025-11-22 09:09:55.510414,966.67,0.9699999999999136,,,1,-71.88,15.84,下行,97.24,0.9699999999999136,969.9999999999136,,,,False
2025-11-22 09:09:56.535065,966.69,0.9900000000000091,,,1,-73.03,11.97,下行,98.33,0.9900000000000091,990.0000000000091,,,,False
2025-11-22 09:09:57.572135,966.72,1.019999999999982,,,1,-73.3,10.31,下行,99.81,1.019999999999982,1019.999999999982,,,,False
2025-11-22 09:09:58.592880,966.75,1.049999999999955,,,1,-75.28,10.56,下行,101.14,1.049999999999955,1049.999999999955,,,,False
2025-11-22 09:09:59.613791,966.78,1.079999999999927,,,1,-74.98,7.3,下行,102.44,1.079999999999927,1079.999999999927,,,,False
2025-11-22 09:10:00.667877,966.81,1.1099999999999,,,1,-75.29,11.24,下行,103.9,1.1099999999999,1109.9999999999,,,,False
2025-11-22 09:10:01.689388,966.84,1.139999999999986,,,1,-80.42,5.83,下行,105.54,1.139999999999986,1139.999999999986,,,,False
2025-11-22 09:10:02.726880,966.87,1.169999999999959,,,1,-79.73,8.06,下行,106.77,1.169999999999959,1169.999999999959,,,,False
2025-11-22 09:10:03.733665,966.9,1.199999999999932,,,1,-80.57,4.02,下行,107.93,1.199999999999932,1199.999999999932,,,,False
2025-11-22 09:10:05.761340,966.96,1.259999999999991,,,1,-78.84,1.89,下行,110.96,1.259999999999991,1259.999999999991,,,,False
2025-11-22 09:10:06.798034,966.99,1.289999999999964,,,1,-77.54,5.03,下行,112.15,1.289999999999964,1289.999999999964,,,,False
2025-11-22 09:10:07.835215,967.03,1.329999999999927,9441281.0,2.0,2,-79.7,1.9,下行,113.6,1.329999999999927,1329.999999999927,,,,True
2025-11-22 09:10:09.092485,967.07,1.370000000000005,9441281.0,2.0,2,-79.56,2.74,下行,115.31,1.370000000000005,1370.000000000005,,,,False
2025-11-22 09:10:10.128894,967.1,1.399999999999977,9441281.0,2.0,2,-81.05,2.75,下行,116.87,1.399999999999977,1399.999999999977,,,,False
2025-11-22 09:10:11.150256,967.13,1.42999999999995,9441281.0,3.0,3,-93.66,-8.52,下行,118.09,1.42999999999995,1429.99999999995,2.0,-81.41333333333333,12.24666666666667,True
2025-11-22 09:10:12.421367,967.18,1.479999999999905,9441281.0,2.0,4,-88.54,-6.74,下行,119.99,1.479999999999905,1479.999999999905,2.0,-81.8675,6.672499999999999,True
2025-11-22 09:10:13.764322,967.22,1.519999999999982,9441281.0,2.0,2,-82.14,-0.31,下行,121.87,1.519999999999982,1519.999999999982,4.0,-88.44735537190083,-6.307355371900826,True
2025-11-22 09:10:14.990538,967.26,1.559999999999945,9441281.0,2.0,2,-82.36,1.82,下行,123.32,1.559999999999945,1559.999999999945,4.0,-88.3732396694215,-6.013239669421495,False
2025-11-22 09:10:16.028848,967.3,1.599999999999909,9441281.0,2.0,2,-81.62,-0.01,下行,124.66,1.599999999999909,1599.999999999909,4.0,-88.29912396694216,-6.679123966942157,False
2025-11-22 09:10:17.049632,967.33,1.629999999999995,9441281.0,2.0,2,-79.51,2.13,下行,126.27,1.629999999999995,1629.999999999995,4.0,-88.24353719008265,-8.733537190082643,False
2025-11-22 09:10:18.070443,967.37,1.669999999999959,9441281.0,2.0,2,-79.93,1.22,下行,127.9,1.669999999999959,1669.999999999959,4.0,-88.16942148760332,-8.239421487603309,False
2025-11-22 09:10:19.109022,967.41,1.709999999999923,9441281.0,2.0,2,-82.49,-1.03,下行,129.48,1.709999999999923,1709.999999999923,4.0,-88.09530578512397,-5.605305785123974,False
2025-11-22 09:10:20.147841,967.45,1.75,9441281.0,2.0,2,-81.43,1.33,下行,130.84,1.75,1750.0,4.0,-88.02119008264464,-6.59119008264463,False
2025-11-22 09:10:21.170867,967.48,1.779999999999973,9441281.0,2.0,2,-82.58,1.33,下行,132.77,1.779999999999973,1779.999999999973,4.0,-87.96560330578512,-5.385603305785125,False
2025-11-22 09:10:22.189749,967.52,1.819999999999936,9441281.0,2.0,2,-78.72,2.63,下行,134.4,1.819999999999936,1819.9999999999359,4.0,-87.89148760330579,-9.171487603305792,False
2025-11-22 09:10:23.225672,967.56,1.8599999999999,9441281.0,2.0,2,-79.84,1.97,下行,136.14,1.8599999999999,1859.9999999999,4.0,-87.81737190082646,-7.977371900826455,False
2025-11-22 09:10:24.262823,967.6,1.899999999999977,9441281.0,2.0,2,-80.43,3.48,下行,137.99,1.899999999999977,1899.999999999977,4.0,-87.74325619834711,-7.313256198347105,False
2025-11-22 09:10:27.294157,967.72,2.019999999999982,9441281.0,2.0,2,-78.19,3.71,下行,143.03,2.019999999999982,2019.9999999999818,4.0,-87.5209090909091,-9.330909090909103,False
2025-11-22 09:10:28.318274,967.76,2.059999999999945,9441281.0,2.0,2,-78.44,4.57,下行,144.79,2.059999999999945,2059.999999999945,4.0,-87.44679338842975,-9.006793388429756,False
2025-11-22 09:10:29.373102,967.8,2.099999999999909,9441281.0,2.0,2,-78.13,3.92,下行,146.5,2.099999999999909,2099.999999999909,4.0,-87.37267768595042,-9.242677685950426,False
2025-11-22 09:10:30.396083,967.84,2.139999999999986,9441281.0,2.0,2,-72.48,9.48,下行,148.41,2.139999999999986,2139.999999999986,4.0,-87.29856198347107,-14.81856198347107,False
2025-11-22 09:10:31.416697,967.88,2.17999999999995,9441281.0,2.0,2,-67.91,12.09,下行,149.72,2.17999999999995,2179.99999999995,4.0,-87.22444628099174,-19.314446280991746,False
2025-11-22 09:10:32.439565,967.93,2.229999999999905,9441281.0,2.0,2,-69.09,12.1,下行,151.47,2.229999999999905,2229.999999999905,4.0,-87.13180165289256,-18.04180165289256,False
2025-11-22 09:10:33.476387,967.97,2.269999999999982,9441281.0,2.0,2,-69.32,11.93,下行,153.36,2.269999999999982,2269.999999999982,4.0,-87.05768595041323,-17.737685950413237,False
2025-11-22 09:10:34.515806,968.01,2.309999999999945,9441281.0,2.0,2,-71.98,11.08,下行,155.03,2.309999999999945,2309.999999999945,4.0,-86.98357024793388,-15.00357024793388,False
2025-11-22 09:10:35.539952,968.06,2.3599999999999,9441281.0,2.0,2,-69.72,12.77,下行,156.68,2.3599999999999,2359.9999999999,4.0,-86.89092561983472,-17.17092561983472,False
2025-11-22 09:10:36.577533,968.11,2.409999999999968,9441281.0,2.0,2,-67.81,13.85,下行,158.42,2.409999999999968,2409.999999999968,4.0,-86.79828099173554,-18.988280991735536,False
2025-11-22 09:10:37.599717,968.15,2.449999999999932,9441281.0,2.0,2,-62.79,19.41,下行,159.99,2.449999999999932,2449.999999999932,4.0,-86.7241652892562,-23.934165289256207,False
2025-11-22 09:10:38.622951,968.19,2.490000000000009,9441281.0,2.0,2,-65.28,15.35,下行,161.52,2.490000000000009,2490.000000000009,4.0,-86.65004958677686,-21.370049586776858,False
2025-11-22 09:10:39.675788,968.24,2.539999999999964,9441281.0,2.0,2,-66.36,14.01,下行,163.16,2.539999999999964,2539.999999999964,4.0,-86.5574049586777,-20.197404958677694,False
2025-11-22 09:10:41.688197,968.33,2.629999999999995,9441281.0,2.0,2,-65.55,14.04,下行,166.49,2.629999999999995,2629.999999999995,4.0,-86.39064462809918,-20.840644628099184,False
2025-11-22 09:10:42.724042,968.38,2.67999999999995,9441281.0,2.0,2,-64.91,18.21,下行,167.85,2.67999999999995,2679.99999999995,4.0,-86.298,-21.388000000000005,False
2025-11-22 09:10:43.745873,968.43,2.729999999999905,9441281.0,2.0,2,-63.66,20.43,下行,169.74,2.729999999999905,2729.999999999905,4.0,-86.20535537190084,-22.54535537190084,False
2025-11-22 09:10:44.782645,968.48,2.779999999999973,9441281.0,2.0,2,-57.72,20.5,下行,171.16,2.779999999999973,2779.999999999973,4.0,-86.11271074380166,-28.392710743801658,False
2025-11-22 09:10:45.834393,968.53,2.829999999999927,9441281.0,2.0,2,-56.26,23.48,下行,172.75,2.829999999999927,2829.999999999927,4.0,-86.02006611570249,-29.760066115702493,False
2025-11-22 09:10:46.874408,968.58,2.879999999999995,9441281.0,2.0,2,-53.58,25.8,下行,174.51,2.879999999999995,2879.999999999995,4.0,-85.92742148760331,-32.34742148760331,False
2025-11-22 09:10:47.898872,968.63,2.92999999999995,9441281.0,2.0,2,-49.33,29.05,下行,175.95,2.92999999999995,2929.99999999995,4.0,-85.83477685950413,-36.50477685950413,False
2025-11-22 09:10:48.921635,968.68,2.979999999999905,9441281.0,2.0,2,-57.34,20.96,下行,177.7,2.979999999999905,2979.999999999905,4.0,-85.74213223140497,-28.402132231404963,False
2025-11-22 09:10:49.949166,968.73,3.029999999999973,9441281.0,2.0,2,-69.89,10.29,下行,179.33,3.029999999999973,3029.999999999973,4.0,-85.64948760330579,-15.759487603305786,False
2025-11-22 09:10:50.993426,968.78,3.079999999999927,9441281.0,2.0,2,-73.16,10.18,下行,181.03,3.079999999999927,3079.999999999927,4.0,-85.55684297520662,-12.396842975206624,False
2025-11-22 09:10:52.013872,968.83,3.129999999999995,9441281.0,2.0,2,-69.89,10.77,下行,182.62,3.129999999999995,3129.999999999995,4.0,-85.46419834710744,-15.57419834710744,False
2025-11-22 09:10:53.034736,968.89,3.189999999999941,9441281.0,2.0,2,-64.85,17.13,下行,184.44,3.189999999999941,3189.999999999941,4.0,-85.35302479338843,-20.503024793388434,False
2025-11-22 09:10:54.063261,968.94,3.240000000000009,9441281.0,2.0,2,-61.28,15.27,下行,186.03,3.240000000000009,3240.000000000009,4.0,-85.26038016528926,-23.98038016528926,False
2025-11-22 09:10:55.114918,969.0,3.299999999999955,9441281.0,2.0,2,-62.07,19.2,下行,187.61,3.299999999999955,3299.999999999955,4.0,-85.14920661157025,-23.07920661157025,False
2025-11-22 09:10:56.138563,969.05,3.349999999999909,9441281.0,2.0,2,-64.23,15.58,下行,189.48,3.349999999999909,3349.999999999909,4.0,-85.05656198347108,-20.82656198347108,False
2025-11-22 09:10:57.178796,969.11,3.409999999999968,9441281.0,2.0,2,-68.06,15.23,下行,190.89,3.409999999999968,3409.999999999968,4.0,-84.94538842975207,-16.88538842975207,False
2025-11-22 09:10:58.195080,969.16,3.459999999999923,9441281.0,2.0,2,-67.87,12.98,下行,192.78,3.459999999999923,3459.999999999923,4.0,-84.85274380165289,-16.982743801652887,False
2025-11-22 09:10:59.237868,969.21,3.509999999999991,9441281.0,2.0,2,-71.89,11.28,下行,194.18,3.509999999999991,3509.999999999991,4.0,-84.76009917355373,-12.870099173553726,False
2025-11-22 09:11:00.281208,969.27,3.569999999999936,9441281.0,2.0,2,-72.14,11.77,下行,195.72,3.569999999999936,3569.999999999936,4.0,-84.64892561983471,-12.508925619834713,False
2025-11-22 09:11:01.309038,969.33,3.629999999999995,9441281.0,2.0,2,-73.51,9.19,下行,197.43,3.629999999999995,3629.999999999995,4.0,-84.5377520661157,-11.027752066115696,False
2025-11-22 09:11:04.337245,969.49,3.789999999999964,9441281.0,2.0,2,-75.19,3.51,下行,201.93,3.789999999999964,3789.999999999964,4.0,-84.24128925619836,-9.05128925619836,False
